row_index,label
3354,antibiotic inactivation
3355,antibiotic inactivation
3356,antibiotic inactivation
3357,antibiotic inactivation
3358,antibiotic inactivation
3359,antibiotic inactivation
3360,antibiotic inactivation
3361,antibiotic inactivation
3362,antibiotic inactivation
3363,antibiotic inactivation
3364,antibiotic inactivation
3365,antibiotic inactivation
3366,antibiotic inactivation
3367,antibiotic inactivation
3368,antibiotic inactivation
3369,antibiotic inactivation
3370,antibiotic inactivation
3371,antibiotic inactivation
3372,antibiotic inactivation
3373,antibiotic inactivation
3374,antibiotic inactivation
3375,antibiotic inactivation
3376,antibiotic inactivation
3377,antibiotic inactivation
3378,antibiotic inactivation
3379,antibiotic inactivation
3380,antibiotic inactivation
3381,antibiotic inactivation
3382,antibiotic inactivation
3383,antibiotic inactivation
3384,antibiotic inactivation
3385,antibiotic inactivation
3386,antibiotic inactivation
3387,antibiotic inactivation
3388,antibiotic inactivation
3389,antibiotic inactivation
3390,antibiotic inactivation
3391,antibiotic inactivation
3392,antibiotic inactivation
3393,antibiotic inactivation
3394,antibiotic inactivation
3395,antibiotic inactivation
3396,antibiotic inactivation
3397,antibiotic inactivation
3398,antibiotic inactivation
3399,antibiotic inactivation
3400,antibiotic inactivation
3401,antibiotic inactivation
3402,antibiotic inactivation
3403,antibiotic inactivation
3404,antibiotic inactivation
3405,antibiotic inactivation
3406,antibiotic inactivation
3407,antibiotic inactivation
3408,antibiotic inactivation
3409,antibiotic inactivation
3410,antibiotic inactivation
3411,antibiotic inactivation
3412,antibiotic inactivation
3413,antibiotic inactivation
3414,antibiotic inactivation
3415,antibiotic inactivation
3416,antibiotic inactivation
3417,antibiotic inactivation
3418,antibiotic inactivation
3419,antibiotic inactivation
3420,antibiotic inactivation
3421,antibiotic inactivation
3422,antibiotic inactivation
3423,antibiotic inactivation
3424,antibiotic inactivation
3425,antibiotic inactivation
3426,antibiotic inactivation
3427,antibiotic inactivation
3428,antibiotic inactivation
3429,antibiotic inactivation
3430,antibiotic inactivation
3431,antibiotic inactivation
3432,antibiotic inactivation
3433,antibiotic inactivation
3434,antibiotic inactivation
3435,antibiotic inactivation
3436,antibiotic inactivation
3437,antibiotic inactivation
3438,antibiotic inactivation
3439,antibiotic inactivation
3440,antibiotic inactivation
3441,antibiotic inactivation
3442,antibiotic inactivation
3443,antibiotic inactivation
3444,antibiotic inactivation
3445,antibiotic inactivation
3446,antibiotic inactivation
3447,antibiotic inactivation
3448,antibiotic inactivation
3449,antibiotic inactivation
3450,antibiotic inactivation
3451,antibiotic inactivation
3452,antibiotic inactivation
3453,antibiotic inactivation
3454,antibiotic inactivation
3455,antibiotic inactivation
3456,antibiotic inactivation
3457,antibiotic inactivation
3458,antibiotic inactivation
3459,antibiotic inactivation
3460,antibiotic inactivation
3461,antibiotic inactivation
3462,antibiotic inactivation
3463,antibiotic inactivation
3464,antibiotic inactivation
3465,antibiotic inactivation
3466,antibiotic inactivation
3467,antibiotic inactivation
3468,antibiotic inactivation
3469,antibiotic inactivation
3470,antibiotic inactivation
3471,antibiotic inactivation
3472,antibiotic inactivation
3473,antibiotic inactivation
3474,antibiotic inactivation
3475,antibiotic inactivation
3476,antibiotic inactivation
3477,antibiotic inactivation
3478,antibiotic inactivation
3479,antibiotic inactivation
3480,antibiotic inactivation
3481,antibiotic inactivation
3482,antibiotic inactivation
3483,antibiotic inactivation
3484,antibiotic inactivation
3485,antibiotic inactivation
3486,antibiotic inactivation
3487,antibiotic inactivation
3488,antibiotic inactivation
3489,antibiotic inactivation
3490,antibiotic inactivation
3491,antibiotic inactivation
3492,antibiotic inactivation
3493,antibiotic inactivation
3494,antibiotic inactivation
3495,antibiotic inactivation
3496,antibiotic inactivation
3497,antibiotic inactivation
3498,antibiotic inactivation
3499,antibiotic inactivation
3500,antibiotic inactivation
3501,antibiotic inactivation
3502,antibiotic inactivation
3503,antibiotic inactivation
3504,antibiotic inactivation
3505,antibiotic inactivation
3506,antibiotic inactivation
3507,antibiotic inactivation
3508,antibiotic inactivation
3509,antibiotic inactivation
3510,antibiotic inactivation
3511,antibiotic inactivation
3512,antibiotic inactivation
3513,antibiotic inactivation
3514,antibiotic inactivation
3515,antibiotic inactivation
3516,antibiotic inactivation
3517,antibiotic inactivation
3518,antibiotic inactivation
3519,antibiotic inactivation
3520,antibiotic inactivation
3521,antibiotic inactivation
3522,antibiotic inactivation
3523,antibiotic inactivation
3524,antibiotic inactivation
3525,antibiotic inactivation
3526,antibiotic inactivation
3527,antibiotic inactivation
3528,antibiotic inactivation
3529,antibiotic inactivation
3530,antibiotic inactivation
3531,antibiotic inactivation
3532,antibiotic inactivation
3533,antibiotic inactivation
3534,antibiotic inactivation
3535,antibiotic inactivation
3536,antibiotic inactivation
3537,antibiotic inactivation
3538,antibiotic inactivation
3539,antibiotic inactivation
3540,antibiotic inactivation
3541,antibiotic inactivation
3542,antibiotic inactivation
3543,antibiotic inactivation
3544,antibiotic inactivation
3545,antibiotic inactivation
3546,antibiotic inactivation
3547,antibiotic inactivation
3548,antibiotic inactivation
3549,antibiotic inactivation
3550,antibiotic inactivation
3551,antibiotic inactivation
3552,antibiotic inactivation
3553,antibiotic inactivation
3554,antibiotic inactivation
3555,antibiotic inactivation
3556,antibiotic inactivation
3557,antibiotic inactivation
3558,antibiotic inactivation
3559,antibiotic inactivation
3560,antibiotic inactivation
3561,antibiotic inactivation
3562,antibiotic inactivation
3563,antibiotic inactivation
3564,antibiotic inactivation
3565,antibiotic inactivation
3566,antibiotic inactivation
3567,antibiotic inactivation
3568,antibiotic inactivation
3569,antibiotic inactivation
3570,antibiotic inactivation
3571,antibiotic inactivation
3572,antibiotic inactivation
3573,antibiotic inactivation
3574,antibiotic inactivation
3575,antibiotic inactivation
3576,antibiotic inactivation
3577,antibiotic inactivation
3578,antibiotic inactivation
3579,antibiotic inactivation
3580,antibiotic inactivation
3581,antibiotic inactivation
3582,antibiotic inactivation
3583,antibiotic inactivation
3584,antibiotic inactivation
3585,antibiotic inactivation
3586,antibiotic inactivation
3587,antibiotic inactivation
3588,antibiotic inactivation
3589,antibiotic inactivation
3590,antibiotic inactivation
3591,antibiotic inactivation
3592,antibiotic inactivation
3593,antibiotic inactivation
3594,antibiotic inactivation
3595,antibiotic inactivation
3596,antibiotic inactivation
3597,antibiotic inactivation
3598,antibiotic inactivation
3599,antibiotic inactivation
3600,antibiotic inactivation
3601,antibiotic inactivation
3602,antibiotic inactivation
3603,antibiotic inactivation
3604,antibiotic inactivation
3605,antibiotic inactivation
3606,antibiotic inactivation
3607,antibiotic inactivation
3608,antibiotic inactivation
3609,antibiotic inactivation
3610,antibiotic inactivation
3611,antibiotic inactivation
3612,antibiotic inactivation
3613,antibiotic inactivation
3614,antibiotic inactivation
3615,antibiotic inactivation
3616,antibiotic inactivation
3617,antibiotic inactivation
3618,antibiotic inactivation
3619,antibiotic inactivation
3620,antibiotic inactivation
3621,antibiotic inactivation
3622,antibiotic inactivation
3623,antibiotic inactivation
3624,antibiotic inactivation
3625,antibiotic inactivation
3626,antibiotic inactivation
3627,antibiotic inactivation
3628,antibiotic inactivation
3629,antibiotic inactivation
3630,antibiotic inactivation
3631,antibiotic inactivation
3632,antibiotic inactivation
3633,antibiotic inactivation
3634,antibiotic inactivation
3635,antibiotic inactivation
3636,antibiotic inactivation
3637,antibiotic inactivation
3638,antibiotic inactivation
3639,antibiotic inactivation
3640,antibiotic inactivation
3641,antibiotic inactivation
3642,antibiotic inactivation
3643,antibiotic inactivation
3644,antibiotic inactivation
3645,antibiotic inactivation
3646,antibiotic inactivation
3647,antibiotic inactivation
3648,antibiotic inactivation
3649,antibiotic inactivation
3650,antibiotic inactivation
3651,antibiotic inactivation
3652,antibiotic inactivation
3653,antibiotic inactivation
3654,antibiotic inactivation
3655,antibiotic inactivation
3656,antibiotic inactivation
3657,antibiotic inactivation
3658,antibiotic inactivation
3659,antibiotic inactivation
3660,antibiotic inactivation
3661,antibiotic inactivation
3662,antibiotic inactivation
3663,antibiotic inactivation
3664,antibiotic inactivation
3665,antibiotic inactivation
3666,antibiotic inactivation
3667,antibiotic inactivation
3668,antibiotic inactivation
3669,antibiotic inactivation
3670,antibiotic inactivation
3671,antibiotic inactivation
3672,antibiotic inactivation
3673,antibiotic inactivation
3674,antibiotic inactivation
3675,antibiotic inactivation
3676,antibiotic inactivation
3677,antibiotic inactivation
3678,antibiotic inactivation
3679,antibiotic inactivation
3680,antibiotic inactivation
3681,antibiotic inactivation
3682,antibiotic inactivation
3683,antibiotic inactivation
3684,antibiotic inactivation
3685,antibiotic inactivation
3686,antibiotic inactivation
3687,antibiotic inactivation
3688,antibiotic inactivation
3689,antibiotic inactivation
3690,antibiotic inactivation
3691,antibiotic inactivation
3692,antibiotic inactivation
3693,antibiotic inactivation
3694,antibiotic inactivation
3695,antibiotic inactivation
3696,antibiotic inactivation
3697,antibiotic inactivation
3698,antibiotic inactivation
3699,antibiotic inactivation
3700,antibiotic inactivation
3701,antibiotic inactivation
3702,antibiotic inactivation
3703,antibiotic inactivation
3704,antibiotic inactivation
3705,antibiotic inactivation
3706,antibiotic inactivation
3707,antibiotic inactivation
3708,antibiotic inactivation
3709,antibiotic inactivation
3710,antibiotic inactivation
3711,antibiotic inactivation
3712,antibiotic inactivation
3713,antibiotic inactivation
3714,antibiotic inactivation
3715,antibiotic inactivation
3716,antibiotic inactivation
3717,antibiotic inactivation
3718,antibiotic inactivation
3719,antibiotic inactivation
3720,antibiotic inactivation
3721,antibiotic inactivation
3722,antibiotic inactivation
3723,antibiotic inactivation
3724,antibiotic inactivation
3725,antibiotic inactivation
3726,antibiotic inactivation
3727,antibiotic inactivation
3728,antibiotic inactivation
3729,antibiotic inactivation
3730,antibiotic inactivation
3731,antibiotic inactivation
3732,antibiotic inactivation
3733,antibiotic inactivation
3734,antibiotic inactivation
3735,antibiotic inactivation
3736,antibiotic inactivation
3737,antibiotic inactivation
3738,antibiotic inactivation
3739,antibiotic inactivation
3740,antibiotic inactivation
3741,antibiotic inactivation
3742,antibiotic inactivation
3743,antibiotic inactivation
3744,antibiotic inactivation
3745,antibiotic inactivation
3746,antibiotic inactivation
3747,antibiotic inactivation
3748,antibiotic inactivation
3749,antibiotic inactivation
3750,antibiotic inactivation
3751,antibiotic inactivation
3752,antibiotic inactivation
3753,antibiotic inactivation
3754,antibiotic inactivation
3755,antibiotic inactivation
3756,antibiotic inactivation
3757,antibiotic inactivation
3758,antibiotic inactivation
3759,antibiotic inactivation
3760,antibiotic inactivation
3761,antibiotic inactivation
3762,antibiotic inactivation
3763,antibiotic inactivation
3764,antibiotic inactivation
3765,antibiotic inactivation
3766,antibiotic inactivation
3767,antibiotic inactivation
3768,antibiotic inactivation
3769,antibiotic inactivation
3770,antibiotic inactivation
3771,antibiotic inactivation
3772,antibiotic inactivation
3773,antibiotic inactivation
3774,antibiotic inactivation
3775,antibiotic inactivation
3776,antibiotic inactivation
3777,antibiotic inactivation
3778,antibiotic inactivation
3779,antibiotic inactivation
3780,antibiotic inactivation
3781,antibiotic inactivation
3782,antibiotic inactivation
3783,antibiotic inactivation
3784,antibiotic inactivation
3785,antibiotic inactivation
3786,antibiotic inactivation
3787,antibiotic inactivation
3788,antibiotic inactivation
3789,antibiotic inactivation
3790,antibiotic inactivation
3791,antibiotic inactivation
3792,antibiotic inactivation
3793,antibiotic inactivation
3794,antibiotic inactivation
3795,antibiotic inactivation
3796,antibiotic inactivation
3797,antibiotic inactivation
3798,antibiotic inactivation
3799,antibiotic inactivation
3800,antibiotic inactivation
3801,antibiotic inactivation
3802,antibiotic inactivation
3803,antibiotic inactivation
3804,antibiotic inactivation
3805,antibiotic inactivation
3806,antibiotic inactivation
3807,antibiotic inactivation
3808,antibiotic inactivation
3809,antibiotic inactivation
3810,antibiotic inactivation
3811,antibiotic inactivation
3812,antibiotic inactivation
3813,antibiotic inactivation
3814,antibiotic inactivation
3815,antibiotic inactivation
3816,antibiotic inactivation
3817,antibiotic inactivation
3818,antibiotic inactivation
3819,antibiotic inactivation
3820,antibiotic inactivation
3821,antibiotic inactivation
3822,antibiotic inactivation
3823,antibiotic inactivation
3824,antibiotic inactivation
3825,antibiotic inactivation
3826,antibiotic inactivation
3827,antibiotic inactivation
3828,antibiotic inactivation
3829,antibiotic inactivation
3830,antibiotic inactivation
3831,antibiotic inactivation
3832,antibiotic inactivation
3833,antibiotic inactivation
3834,antibiotic inactivation
3835,antibiotic inactivation
3836,antibiotic inactivation
3837,antibiotic inactivation
3838,antibiotic inactivation
3839,antibiotic inactivation
3840,antibiotic inactivation
3841,antibiotic inactivation
3842,antibiotic inactivation
3843,antibiotic inactivation
3844,antibiotic inactivation
3845,antibiotic inactivation
3846,antibiotic inactivation
3847,antibiotic inactivation
3848,antibiotic inactivation
3849,antibiotic inactivation
3850,antibiotic inactivation
3851,antibiotic inactivation
3852,antibiotic inactivation
3853,antibiotic inactivation
3854,antibiotic inactivation
3855,antibiotic inactivation
3856,antibiotic inactivation
3857,antibiotic inactivation
3858,antibiotic inactivation
3859,antibiotic inactivation
3860,antibiotic inactivation
3861,antibiotic inactivation
3862,antibiotic inactivation
3863,antibiotic inactivation
3864,antibiotic inactivation
3865,antibiotic inactivation
3866,antibiotic inactivation
3867,antibiotic inactivation
3868,antibiotic inactivation
3869,antibiotic inactivation
3870,antibiotic inactivation
3871,antibiotic inactivation
3872,antibiotic inactivation
3873,antibiotic inactivation
3874,antibiotic inactivation
3875,antibiotic inactivation
3876,antibiotic inactivation
3877,antibiotic inactivation
3878,antibiotic inactivation
3879,antibiotic inactivation
3880,antibiotic inactivation
3881,antibiotic inactivation
3882,antibiotic inactivation
3883,antibiotic inactivation
3884,antibiotic inactivation
3885,antibiotic inactivation
3886,antibiotic inactivation
3887,antibiotic inactivation
3888,antibiotic inactivation
3889,antibiotic inactivation
3890,antibiotic inactivation
3891,antibiotic inactivation
3892,antibiotic inactivation
3893,antibiotic inactivation
3894,antibiotic inactivation
3895,antibiotic inactivation
3896,antibiotic inactivation
3897,antibiotic inactivation
3898,antibiotic inactivation
3899,antibiotic inactivation
3900,antibiotic inactivation
3901,antibiotic inactivation
3902,antibiotic inactivation
3903,antibiotic inactivation
3904,antibiotic inactivation
3905,antibiotic inactivation
3906,antibiotic inactivation
3907,antibiotic inactivation
3908,antibiotic inactivation
3909,antibiotic inactivation
3910,antibiotic inactivation
3911,antibiotic inactivation
3912,antibiotic inactivation
3913,antibiotic inactivation
3914,antibiotic inactivation
3915,antibiotic inactivation
3916,antibiotic inactivation
3917,antibiotic inactivation
3918,antibiotic inactivation
3919,antibiotic inactivation
3920,antibiotic inactivation
3921,antibiotic inactivation
3922,antibiotic inactivation
3923,antibiotic inactivation
3924,antibiotic inactivation
3925,antibiotic inactivation
3926,antibiotic inactivation
3927,antibiotic inactivation
3928,antibiotic inactivation
3929,antibiotic inactivation
3930,antibiotic inactivation
3931,antibiotic inactivation
3932,antibiotic inactivation
3933,antibiotic inactivation
3934,antibiotic inactivation
3935,antibiotic inactivation
3936,antibiotic inactivation
3937,antibiotic inactivation
3938,antibiotic inactivation
3939,antibiotic inactivation
3940,antibiotic inactivation
3941,antibiotic inactivation
3942,antibiotic inactivation
3943,antibiotic inactivation
3944,antibiotic inactivation
3945,antibiotic inactivation
3946,antibiotic inactivation
3947,antibiotic inactivation
3948,antibiotic inactivation
3949,antibiotic inactivation
3950,antibiotic inactivation
3951,antibiotic inactivation
3952,antibiotic inactivation
3953,antibiotic inactivation
3954,antibiotic inactivation
3955,antibiotic inactivation
3956,antibiotic inactivation
3957,antibiotic inactivation
3958,antibiotic inactivation
3959,antibiotic inactivation
3960,antibiotic inactivation
3961,antibiotic inactivation
3962,antibiotic inactivation
3963,antibiotic inactivation
3964,antibiotic inactivation
3965,antibiotic inactivation
3966,antibiotic inactivation
3967,antibiotic inactivation
3968,antibiotic inactivation
3969,antibiotic inactivation
3970,antibiotic inactivation
3971,antibiotic inactivation
3972,antibiotic inactivation
3973,antibiotic inactivation
3974,antibiotic inactivation
3975,antibiotic inactivation
3976,antibiotic inactivation
3977,antibiotic inactivation
3978,antibiotic inactivation
3979,antibiotic inactivation
3980,antibiotic inactivation
3981,antibiotic inactivation
3982,antibiotic inactivation
3983,antibiotic inactivation
3984,antibiotic inactivation
3985,antibiotic inactivation
3986,antibiotic inactivation
3987,antibiotic inactivation
3988,antibiotic inactivation
3989,antibiotic inactivation
3990,antibiotic inactivation
3991,antibiotic inactivation
3992,antibiotic inactivation
3993,antibiotic inactivation
3994,antibiotic inactivation
3995,antibiotic inactivation
3996,antibiotic inactivation
3997,antibiotic inactivation
3998,antibiotic inactivation
3999,antibiotic inactivation
4000,antibiotic inactivation
4001,antibiotic inactivation
4002,antibiotic inactivation
4003,antibiotic inactivation
4004,antibiotic inactivation
4005,antibiotic inactivation
4006,antibiotic inactivation
4007,antibiotic inactivation
4008,antibiotic inactivation
4009,antibiotic inactivation
4010,antibiotic inactivation
4011,antibiotic inactivation
4012,antibiotic inactivation
4013,antibiotic inactivation
4014,antibiotic inactivation
4015,antibiotic inactivation
4016,antibiotic inactivation
4017,antibiotic inactivation
4018,antibiotic inactivation
4019,antibiotic inactivation
4020,antibiotic inactivation
4021,antibiotic inactivation
4022,antibiotic inactivation
4023,antibiotic inactivation
4024,antibiotic inactivation
4025,antibiotic inactivation
4026,antibiotic inactivation
4027,antibiotic inactivation
4028,antibiotic inactivation
4029,antibiotic inactivation
4030,antibiotic inactivation
4031,antibiotic inactivation
4032,antibiotic inactivation
4033,antibiotic inactivation
4034,antibiotic inactivation
4035,antibiotic inactivation
4036,antibiotic inactivation
4037,antibiotic inactivation
4038,antibiotic inactivation
4039,antibiotic inactivation
4040,antibiotic inactivation
4041,antibiotic inactivation
4042,antibiotic inactivation
4043,antibiotic inactivation
4044,antibiotic inactivation
4045,antibiotic inactivation
4046,antibiotic inactivation
4047,antibiotic inactivation
4048,antibiotic inactivation
4049,antibiotic inactivation
4050,antibiotic inactivation
4051,antibiotic inactivation
4052,antibiotic inactivation
4053,antibiotic inactivation
4054,antibiotic inactivation
4055,antibiotic inactivation
4056,antibiotic inactivation
4057,antibiotic inactivation
4058,antibiotic inactivation
4059,antibiotic inactivation
4060,antibiotic inactivation
4061,antibiotic inactivation
4062,antibiotic inactivation
4063,antibiotic inactivation
4064,antibiotic inactivation
4065,antibiotic inactivation
4066,antibiotic inactivation
4067,antibiotic inactivation
4068,antibiotic inactivation
4069,antibiotic inactivation
4070,antibiotic inactivation
4071,antibiotic inactivation
4072,antibiotic inactivation
4073,antibiotic inactivation
4074,antibiotic inactivation
4075,antibiotic inactivation
4076,antibiotic inactivation
4077,antibiotic inactivation
4078,antibiotic inactivation
4079,antibiotic inactivation
4080,antibiotic inactivation
4081,antibiotic inactivation
4082,antibiotic inactivation
4083,antibiotic inactivation
4084,antibiotic inactivation
4085,antibiotic inactivation
4086,antibiotic inactivation
4087,antibiotic inactivation
4088,antibiotic inactivation
4089,antibiotic inactivation
4090,antibiotic inactivation
4091,antibiotic inactivation
4092,antibiotic inactivation
4093,antibiotic inactivation
4094,antibiotic inactivation
4095,antibiotic inactivation
4096,antibiotic inactivation
4097,antibiotic inactivation
4098,antibiotic inactivation
4099,antibiotic inactivation
4100,antibiotic inactivation
4101,antibiotic inactivation
4102,antibiotic inactivation
4103,antibiotic inactivation
4104,antibiotic inactivation
4105,antibiotic inactivation
4106,antibiotic inactivation
4107,antibiotic inactivation
4108,antibiotic inactivation
4109,antibiotic inactivation
4110,antibiotic inactivation
4111,antibiotic inactivation
4112,antibiotic inactivation
4113,antibiotic inactivation
4114,antibiotic inactivation
4115,antibiotic inactivation
4116,antibiotic inactivation
4117,antibiotic inactivation
4118,antibiotic inactivation
4119,antibiotic inactivation
4120,antibiotic inactivation
4121,antibiotic inactivation
4122,antibiotic inactivation
4123,antibiotic inactivation
4124,antibiotic inactivation
4125,antibiotic inactivation
4126,antibiotic inactivation
4127,antibiotic inactivation
4128,antibiotic inactivation
4129,antibiotic inactivation
4130,antibiotic inactivation
4131,antibiotic inactivation
4132,antibiotic inactivation
4133,antibiotic inactivation
4134,antibiotic inactivation
4135,antibiotic inactivation
4136,antibiotic inactivation
4137,antibiotic inactivation
4138,antibiotic inactivation
4139,antibiotic inactivation
4140,antibiotic inactivation
4141,antibiotic inactivation
4142,antibiotic inactivation
4143,antibiotic inactivation
4144,antibiotic inactivation
4145,antibiotic inactivation
4146,antibiotic inactivation
4147,antibiotic inactivation
4148,antibiotic inactivation
4149,antibiotic inactivation
4150,antibiotic inactivation
4151,antibiotic inactivation
4152,antibiotic inactivation
4153,antibiotic inactivation
4154,antibiotic inactivation
4155,antibiotic inactivation
4156,antibiotic inactivation
4157,antibiotic inactivation
4158,antibiotic inactivation
4159,antibiotic inactivation
4160,antibiotic inactivation
4161,antibiotic inactivation
4162,antibiotic inactivation
4163,antibiotic inactivation
4164,antibiotic inactivation
4165,antibiotic inactivation
4166,antibiotic inactivation
4167,antibiotic inactivation
4168,antibiotic inactivation
4169,antibiotic inactivation
4170,antibiotic inactivation
4171,antibiotic inactivation
4172,antibiotic inactivation
4173,antibiotic inactivation
4174,antibiotic inactivation
4175,antibiotic inactivation
4176,antibiotic inactivation
4177,antibiotic inactivation
4178,antibiotic inactivation
4179,antibiotic inactivation
4180,antibiotic inactivation
4181,antibiotic inactivation
4182,antibiotic inactivation
4183,antibiotic inactivation
4184,antibiotic inactivation
4185,antibiotic inactivation
4186,antibiotic inactivation
4187,antibiotic inactivation
4188,antibiotic inactivation
4189,antibiotic inactivation
4190,antibiotic inactivation
4191,antibiotic inactivation
4192,antibiotic inactivation
4193,antibiotic inactivation
4194,antibiotic inactivation
4195,antibiotic inactivation
4196,antibiotic inactivation
4197,antibiotic inactivation
4198,antibiotic inactivation
4199,antibiotic inactivation
4200,antibiotic inactivation
4201,antibiotic inactivation
4202,antibiotic inactivation
4203,antibiotic inactivation
4204,antibiotic inactivation
4205,antibiotic inactivation
4206,antibiotic inactivation
4207,antibiotic inactivation
4208,antibiotic inactivation
4209,antibiotic inactivation
4210,antibiotic inactivation
4211,antibiotic inactivation
4212,antibiotic inactivation
4213,antibiotic inactivation
4214,antibiotic inactivation
4215,antibiotic inactivation
4216,antibiotic inactivation
4217,antibiotic inactivation
4218,antibiotic inactivation
4219,antibiotic inactivation
4220,antibiotic inactivation
4221,antibiotic inactivation
4222,antibiotic inactivation
4223,antibiotic inactivation
4224,antibiotic inactivation
4225,antibiotic inactivation
4226,antibiotic inactivation
4227,antibiotic inactivation
4228,antibiotic inactivation
4229,antibiotic inactivation
4230,antibiotic inactivation
4231,antibiotic inactivation
4232,antibiotic inactivation
4233,antibiotic inactivation
4234,antibiotic inactivation
4235,antibiotic inactivation
4236,antibiotic inactivation
4237,antibiotic inactivation
4238,antibiotic inactivation
4239,antibiotic inactivation
4240,antibiotic inactivation
4241,antibiotic inactivation
4242,antibiotic inactivation
4243,antibiotic inactivation
4244,antibiotic inactivation
4245,antibiotic inactivation
4246,antibiotic inactivation
4247,antibiotic inactivation
4248,antibiotic inactivation
4249,antibiotic inactivation
4250,antibiotic inactivation
4251,antibiotic inactivation
4252,antibiotic inactivation
4253,antibiotic inactivation
4254,antibiotic inactivation
4255,antibiotic inactivation
4256,antibiotic inactivation
4257,antibiotic inactivation
4258,antibiotic inactivation
4259,antibiotic inactivation
4260,antibiotic inactivation
4261,antibiotic inactivation
4262,antibiotic inactivation
4263,antibiotic inactivation
4264,antibiotic inactivation
4265,antibiotic inactivation
4266,antibiotic inactivation
4267,antibiotic inactivation
4268,antibiotic inactivation
4269,antibiotic inactivation
4270,antibiotic inactivation
4271,antibiotic inactivation
4272,antibiotic target alteration
4273,antibiotic target alteration
4274,antibiotic target alteration
4275,antibiotic target alteration
4276,antibiotic target alteration
4277,antibiotic target alteration
4278,antibiotic target alteration
4279,antibiotic target alteration
4280,antibiotic target alteration
4281,antibiotic target alteration
4282,antibiotic target alteration
4283,antibiotic target alteration
4284,antibiotic target alteration
4285,antibiotic target alteration
4286,antibiotic target alteration
4287,antibiotic target alteration
4288,antibiotic target alteration
4289,antibiotic target alteration
4290,antibiotic target alteration
4291,antibiotic target alteration
4292,antibiotic target alteration
4293,antibiotic target alteration
4294,antibiotic target alteration
4295,antibiotic target alteration
4296,antibiotic target alteration
4297,antibiotic target alteration
4298,antibiotic target alteration
4299,antibiotic target alteration
4300,antibiotic target alteration
4301,antibiotic target alteration
4302,antibiotic target alteration
4303,antibiotic target alteration
4304,antibiotic target alteration
4305,antibiotic target alteration
4306,antibiotic target alteration
4307,antibiotic target alteration
4308,antibiotic target alteration
4309,antibiotic target alteration
4310,antibiotic target alteration
4311,antibiotic target alteration
4312,antibiotic target alteration
4313,antibiotic target alteration
4314,antibiotic target alteration
4315,antibiotic target alteration
4316,antibiotic target alteration
4317,antibiotic target alteration
4318,antibiotic target alteration
4319,antibiotic target alteration
4320,antibiotic target alteration
4321,antibiotic target alteration
4322,antibiotic target alteration
4323,antibiotic target alteration
4324,antibiotic target alteration
4325,antibiotic target alteration
4326,antibiotic target alteration
4327,antibiotic target alteration
4328,antibiotic target alteration
4329,antibiotic target alteration
4330,antibiotic target alteration
4331,antibiotic target alteration
4332,antibiotic target alteration
4333,antibiotic target alteration
4334,antibiotic target alteration
4335,antibiotic target alteration
4336,antibiotic target alteration
4337,antibiotic target alteration
4338,antibiotic target alteration
4339,antibiotic target alteration
4340,antibiotic target alteration
4341,antibiotic target alteration
4342,antibiotic target alteration
4343,antibiotic target alteration
4344,antibiotic target alteration
4345,antibiotic target alteration
4346,antibiotic target alteration
4347,antibiotic target alteration
4348,antibiotic target alteration
4349,antibiotic target alteration
4350,antibiotic target alteration
4351,antibiotic target alteration
4352,antibiotic target alteration
4353,antibiotic target alteration
4354,antibiotic target alteration
4355,antibiotic target alteration
4356,antibiotic target alteration
4357,antibiotic target alteration
4358,antibiotic target alteration
4359,antibiotic target alteration
4360,antibiotic target alteration
4361,antibiotic target alteration
4362,antibiotic target alteration
4363,antibiotic target alteration
4364,antibiotic target alteration
4365,antibiotic target alteration
4366,antibiotic target alteration
4367,antibiotic target alteration
4368,antibiotic target alteration
4369,antibiotic target alteration
4370,antibiotic target alteration
4371,antibiotic target alteration
4372,antibiotic target alteration
4373,antibiotic target alteration
4374,antibiotic target alteration
4375,antibiotic target alteration
4376,antibiotic target alteration
4377,antibiotic target alteration
4378,antibiotic target alteration
4379,antibiotic target alteration
4380,antibiotic target alteration
4381,antibiotic target alteration
4382,antibiotic target alteration
4383,antibiotic target alteration
4384,antibiotic target alteration
4385,antibiotic target alteration
4386,antibiotic target alteration
4387,antibiotic target alteration
4388,antibiotic target alteration
4389,antibiotic target alteration
4390,antibiotic target alteration
4391,antibiotic target alteration
4392,antibiotic target alteration
4393,antibiotic target alteration
4394,antibiotic target alteration
4395,antibiotic target alteration
4396,antibiotic target alteration
4397,antibiotic target alteration
4398,antibiotic target alteration
4399,antibiotic target alteration
4400,antibiotic target alteration
4401,antibiotic target alteration
4402,antibiotic target alteration
4403,antibiotic target alteration
4404,antibiotic target alteration
4405,antibiotic target alteration
4406,antibiotic target alteration
4407,antibiotic target alteration
4408,antibiotic target alteration
4409,antibiotic target alteration
4410,antibiotic target alteration
4411,antibiotic target alteration
4412,antibiotic target alteration
4413,antibiotic target alteration
4414,antibiotic target alteration
4415,antibiotic target alteration
4416,antibiotic target alteration
4417,antibiotic target alteration
4418,antibiotic target alteration
4419,antibiotic target alteration
4420,antibiotic target alteration
4421,antibiotic target alteration
4422,antibiotic target alteration
4423,antibiotic target alteration
4424,antibiotic target alteration
4425,antibiotic target alteration
4426,antibiotic target alteration
4427,antibiotic target alteration
4428,antibiotic target alteration
4429,antibiotic target alteration
